Language1,Language2,Noun,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,bell,0.03695400059223175,0.33333333333333337
AR # Arabic,DE # German,bell,0.020723000168800354,0.18181818181818177
AR # Arabic,ES # Spanish,bell,0.06224599853157997,0.46153846153846156
AR # Arabic,FA # Persian,bell,0.06224599853157997,0.46153846153846156
AR # Arabic,FR # French,bell,0.036952998489141464,0.33333333333333337
AR # Arabic,GA # Irish,bell,0.036952998489141464,0.33333333333333337
AR # Arabic,HE # Hebrew,bell,0.05941300094127655,0.46153846153846156
AR # Arabic,HI # Hindi,bell,0.04475799947977066,0.33333333333333337
AR # Arabic,IT # Italian,bell,0.036952998489141464,0.33333333333333337
AR # Arabic,JA # Japanese,bell,0.022089000791311264,0.18181818181818177
AR # Arabic,KO # Korean,bell,0.036952998489141464,0.33333333333333337
AR # Arabic,LV # Latvian,bell,0.022089000791311264,0.18181818181818177
AR # Arabic,PL # Polish,bell,0.03695400059223175,0.33333333333333337
AR # Arabic,PS # Pashto,bell,0.036952998489141464,0.33333333333333337
AR # Arabic,PT # Portuguese,bell,0.04475799947977066,0.33333333333333337
AR # Arabic,RU # Russian,bell,0.06224599853157997,0.46153846153846156
AR # Arabic,SQ # Albanian,bell,0.06224599853157997,0.46153846153846156
AR # Arabic,SW # Swahili,bell,0.0,0.0
AR # Arabic,TH # Thai,bell,0.04475799947977066,0.33333333333333337
AR # Arabic,TR # Turkish,bell,0.06502900272607803,0.46153846153846156
AR # Arabic,UR # Urdu,bell,0.09152500331401825,0.5714285714285714
AR # Arabic,VI # Vietnamese,bell,0.022089000791311264,0.18181818181818177
AR # Arabic,ZH # Mandarin,bell,0.06224599853157997,0.46153846153846156
BN # Bengali,DE # German,bell,0.02061600051820278,0.18181818181818177
BN # Bengali,ES # Spanish,bell,0.01965700089931488,0.18181818181818177
BN # Bengali,FA # Persian,bell,0.01965700089931488,0.18181818181818177
BN # Bengali,FR # French,bell,0.0,0.0
BN # Bengali,GA # Irish,bell,0.0,0.0
BN # Bengali,HE # Hebrew,bell,0.02377299964427948,0.18181818181818177
BN # Bengali,HI # Hindi,bell,0.02383499965071678,0.18181818181818177
BN # Bengali,IT # Italian,bell,0.0,0.0
BN # Bengali,JA # Japanese,bell,0.01970200054347515,0.18181818181818177
BN # Bengali,KO # Korean,bell,0.0,0.0
BN # Bengali,LV # Latvian,bell,0.01970200054347515,0.18181818181818177
BN # Bengali,PL # Polish,bell,0.0,0.0
BN # Bengali,PS # Pashto,bell,0.0,0.0
BN # Bengali,PT # Portuguese,bell,0.02383499965071678,0.18181818181818177
BN # Bengali,RU # Russian,bell,0.01965700089931488,0.18181818181818177
BN # Bengali,SQ # Albanian,bell,0.01965700089931488,0.18181818181818177
BN # Bengali,SW # Swahili,bell,0.036952998489141464,0.33333333333333337
BN # Bengali,TH # Thai,bell,0.02383499965071678,0.18181818181818177
BN # Bengali,TR # Turkish,bell,0.01865999959409237,0.18181818181818177
BN # Bengali,UR # Urdu,bell,0.03807400166988373,0.33333333333333337
BN # Bengali,VI # Vietnamese,bell,0.01970200054347515,0.18181818181818177
BN # Bengali,ZH # Mandarin,bell,0.01965700089931488,0.18181818181818177
DE # German,ES # Spanish,bell,0.04536399990320206,0.33333333333333337
DE # German,FA # Persian,bell,0.04536399990320206,0.33333333333333337
DE # German,FR # French,bell,0.02061600051820278,0.18181818181818177
DE # German,GA # Irish,bell,0.02061600051820278,0.18181818181818177
DE # German,HE # Hebrew,bell,0.040008001029491425,0.33333333333333337
DE # German,HI # Hindi,bell,0.02189899981021881,0.18181818181818177
DE # German,IT # Italian,bell,0.02061600051820278,0.18181818181818177
DE # German,JA # Japanese,bell,0.021942000836133957,0.18181818181818177
DE # German,KO # Korean,bell,0.02061600051820278,0.18181818181818177
DE # German,LV # Latvian,bell,0.021942000836133957,0.18181818181818177
DE # German,PL # Polish,bell,0.02061600051820278,0.18181818181818177
DE # German,PS # Pashto,bell,0.02061600051820278,0.18181818181818177
DE # German,PT # Portuguese,bell,0.02189899981021881,0.18181818181818177
DE # German,RU # Russian,bell,0.04536399990320206,0.33333333333333337
DE # German,SQ # Albanian,bell,0.04536399990320206,0.33333333333333337
DE # German,SW # Swahili,bell,0.020723000168800354,0.18181818181818177
DE # German,TH # Thai,bell,0.02189899981021881,0.18181818181818177
DE # German,TR # Turkish,bell,0.045701999217271805,0.33333333333333337
DE # German,UR # Urdu,bell,0.06917700171470642,0.46153846153846156
DE # German,VI # Vietnamese,bell,0.021942000836133957,0.18181818181818177
DE # German,ZH # Mandarin,bell,0.04536399990320206,0.33333333333333337
ES # Spanish,FA # Persian,bell,0.0,0.0
ES # Spanish,FR # French,bell,0.019656000658869743,0.18181818181818177
ES # Spanish,GA # Irish,bell,0.01965700089931488,0.18181818181818177
ES # Spanish,HE # Hebrew,bell,0.042440999299287796,0.33333333333333337
ES # Spanish,HI # Hindi,bell,0.04453499987721443,0.33333333333333337
ES # Spanish,IT # Italian,bell,0.01965700089931488,0.18181818181818177
ES # Spanish,JA # Japanese,bell,0.04194499924778938,0.33333333333333337
ES # Spanish,KO # Korean,bell,0.01965700089931488,0.18181818181818177
ES # Spanish,LV # Latvian,bell,0.04194499924778938,0.33333333333333337
ES # Spanish,PL # Polish,bell,0.01965700089931488,0.18181818181818177
ES # Spanish,PS # Pashto,bell,0.01965700089931488,0.18181818181818177
ES # Spanish,PT # Portuguese,bell,0.04453499987721443,0.33333333333333337
ES # Spanish,RU # Russian,bell,0.0,0.0
