Language1,Language2,Noun,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,book,0.0,0.0
AR # Arabic,DE # German,book,0.04966200143098831,0.46153846153846156
AR # Arabic,ES # Spanish,book,0.04732400178909302,0.33333333333333337
AR # Arabic,FA # Persian,book,0.009825999848544598,0.18181818181818177
AR # Arabic,FR # French,book,0.03153099864721298,0.33333333333333337
AR # Arabic,GA # Irish,book,0.04966200143098831,0.46153846153846156
AR # Arabic,HE # Hebrew,book,0.03153099864721298,0.33333333333333337
AR # Arabic,HI # Hindi,book,0.017812000587582588,0.18181818181818177
AR # Arabic,IT # Italian,book,0.03153099864721298,0.33333333333333337
AR # Arabic,JA # Japanese,book,0.008976000361144543,0.18181818181818177
AR # Arabic,KO # Korean,book,0.009825999848544598,0.18181818181818177
AR # Arabic,LV # Latvian,book,0.0,0.0
AR # Arabic,PL # Polish,book,0.03153099864721298,0.33333333333333337
AR # Arabic,PS # Pashto,book,0.014910000376403332,0.18181818181818177
AR # Arabic,PT # Portuguese,book,0.03153099864721298,0.33333333333333337
AR # Arabic,RU # Russian,book,0.03153099864721298,0.33333333333333337
AR # Arabic,SQ # Albanian,book,0.009825999848544598,0.18181818181818177
AR # Arabic,SW # Swahili,book,0.04966200143098831,0.46153846153846156
AR # Arabic,TH # Thai,book,0.0,0.0
AR # Arabic,TR # Turkish,book,0.009825999848544598,0.18181818181818177
AR # Arabic,UR # Urdu,book,0.009825999848544598,0.18181818181818177
AR # Arabic,VI # Vietnamese,book,0.0,0.0
AR # Arabic,ZH # Mandarin,book,0.0,0.0
BN # Bengali,DE # German,book,0.04966200143098831,0.46153846153846156
BN # Bengali,ES # Spanish,book,0.04732400178909302,0.33333333333333337
BN # Bengali,FA # Persian,book,0.009825999848544598,0.18181818181818177
BN # Bengali,FR # French,book,0.03153099864721298,0.33333333333333337
BN # Bengali,GA # Irish,book,0.04966200143098831,0.46153846153846156
BN # Bengali,HE # Hebrew,book,0.03153099864721298,0.33333333333333337
BN # Bengali,HI # Hindi,book,0.017812000587582588,0.18181818181818177
BN # Bengali,IT # Italian,book,0.03153099864721298,0.33333333333333337
BN # Bengali,JA # Japanese,book,0.008976000361144543,0.18181818181818177
BN # Bengali,KO # Korean,book,0.009825999848544598,0.18181818181818177
BN # Bengali,LV # Latvian,book,0.0,0.0
BN # Bengali,PL # Polish,book,0.03153099864721298,0.33333333333333337
BN # Bengali,PS # Pashto,book,0.014910000376403332,0.18181818181818177
BN # Bengali,PT # Portuguese,book,0.03153099864721298,0.33333333333333337
BN # Bengali,RU # Russian,book,0.03153099864721298,0.33333333333333337
BN # Bengali,SQ # Albanian,book,0.009825999848544598,0.18181818181818177
BN # Bengali,SW # Swahili,book,0.04966200143098831,0.46153846153846156
BN # Bengali,TH # Thai,book,0.0,0.0
BN # Bengali,TR # Turkish,book,0.009825999848544598,0.18181818181818177
BN # Bengali,UR # Urdu,book,0.009825999848544598,0.18181818181818177
BN # Bengali,VI # Vietnamese,book,0.0,0.0
BN # Bengali,ZH # Mandarin,book,0.0,0.0
DE # German,ES # Spanish,book,0.041418999433517456,0.33333333333333337
DE # German,FA # Persian,book,0.04473299905657768,0.46153846153846156
DE # German,FR # French,book,0.01206700038164854,0.18181818181818177
DE # German,GA # Irish,book,0.0,0.0
DE # German,HE # Hebrew,book,0.01206700038164854,0.18181818181818177
DE # German,HI # Hindi,book,0.03177199885249138,0.33333333333333337
DE # German,IT # Italian,book,0.01206700038164854,0.18181818181818177
DE # German,JA # Japanese,book,0.04840100184082985,0.46153846153846156
DE # German,KO # Korean,book,0.04473299905657768,0.46153846153846156
DE # German,LV # Latvian,book,0.04966200143098831,0.46153846153846156
DE # German,PL # Polish,book,0.01206700038164854,0.18181818181818177
DE # German,PS # Pashto,book,0.05730700120329857,0.46153846153846156
DE # German,PT # Portuguese,book,0.01206700038164854,0.18181818181818177
DE # German,RU # Russian,book,0.01206700038164854,0.18181818181818177
DE # German,SQ # Albanian,book,0.04473299905657768,0.46153846153846156
DE # German,SW # Swahili,book,0.0,0.0
DE # German,TH # Thai,book,0.04966200143098831,0.46153846153846156
DE # German,TR # Turkish,book,0.04473299905657768,0.46153846153846156
DE # German,UR # Urdu,book,0.04473299905657768,0.46153846153846156
DE # German,VI # Vietnamese,book,0.04966200143098831,0.46153846153846156
DE # German,ZH # Mandarin,book,0.04966200143098831,0.46153846153846156
ES # Spanish,FA # Persian,book,0.04462600126862526,0.33333333333333337
ES # Spanish,FR # French,book,0.03982099890708923,0.33333333333333337
ES # Spanish,GA # Irish,book,0.041418999433517456,0.33333333333333337
ES # Spanish,HE # Hebrew,book,0.03982099890708923,0.33333333333333337
ES # Spanish,HI # Hindi,book,0.015704000368714333,0.18181818181818177
ES # Spanish,IT # Italian,book,0.03982099890708923,0.33333333333333337
ES # Spanish,JA # Japanese,book,0.055240001529455185,0.46153846153846156
ES # Spanish,KO # Korean,book,0.04462600126862526,0.33333333333333337
ES # Spanish,LV # Latvian,book,0.04732400178909302,0.33333333333333337
ES # Spanish,PL # Polish,book,0.03982099890708923,0.33333333333333337
ES # Spanish,PS # Pashto,book,0.07154899835586548,0.46153846153846156
ES # Spanish,PT # Portuguese,book,0.03982099890708923,0.33333333333333337
ES # Spanish,RU # Russian,book,0.03982099890708923,0.33333333333333337
ES # Spanish,SQ # Albanian,book,0.04462600126862526,0.33333333333333337
ES # Spanish,SW # Swahili,book,0.041418999433517456,0.33333333333333337
ES # Spanish,TH # Thai,book,0.04732400178909302,0.33333333333333337
