Language1,Language2,Proficiency,LanguageEmbeddingDistance,AvgNounDistance,AvgJaccardDistance
KO # Korean,PT # Portuguese,C2,0.0030221343,0.034104083,0.28734963293786825
KO # Korean,RU # Russian,C2,0.0011839271,0.027566552,0.2352834869378987
KO # Korean,SQ # Albanian,C2,0.0027653575,0.032211225,0.2729751185633538
KO # Korean,SW # Swahili,C2,0.0018262863,0.02851869,0.24226341015556704
KO # Korean,TH # Thai,C2,0.0019478798,0.03166911,0.26153580442796126
KO # Korean,TR # Turkish,C2,0.00266397,0.030700007,0.2549501832590068
KO # Korean,UR # Urdu,C2,0.0027543306,0.030003164,0.25209828978211335
KO # Korean,VI # Vietnamese,C2,0.002736926,0.035555378,0.29459764998980686
KO # Korean,ZH # Mandarin,C2,0.0019441247,0.028934108,0.2448372252293821
LV # Latvian,PL # Polish,C2,0.0003825426,0.017200675,0.16535779035779036
LV # Latvian,PS # Pashto,C2,0.0004544258,0.018505411,0.17531542531542532
LV # Latvian,PT # Portuguese,C2,0.00078207254,0.020256225,0.19267306767306766
LV # Latvian,RU # Russian,C2,0.0005951524,0.02544685,0.23702686202686202
LV # Latvian,SQ # Albanian,C2,0.00063979626,0.020328408,0.19723794723794721
LV # Latvian,SW # Swahili,C2,0.00096559525,0.026237398,0.23621517371517373
LV # Latvian,TH # Thai,C2,0.00059348345,0.023826018,0.211499148999149
LV # Latvian,TR # Turkish,C2,0.0006812811,0.02184056,0.19305116180116177
LV # Latvian,UR # Urdu,C2,0.0007429123,0.021407604,0.20291282791282791
LV # Latvian,VI # Vietnamese,C2,0.0006904602,0.02087742,0.19438663188663188
LV # Latvian,ZH # Mandarin,C2,0.0004002452,0.019522654,0.17696423946423945
PL # Polish,PS # Pashto,C2,0.00037050247,0.01914896,0.18266224516224516
PL # Polish,PT # Portuguese,C2,0.0005213022,0.01907934,0.18285649535649534
PL # Polish,RU # Russian,C2,0.0007714629,0.023677485,0.22388028638028634
PL # Polish,SQ # Albanian,C2,0.00051522255,0.018977314,0.18478512228512228
PL # Polish,SW # Swahili,C2,0.0011122823,0.028052675,0.25712019462019464
PL # Polish,TH # Thai,C2,0.00056135654,0.022551186,0.2073088948088948
PL # Polish,TR # Turkish,C2,0.00041353703,0.020114642,0.1871207496207496
PL # Polish,UR # Urdu,C2,0.00041985512,0.019473687,0.18395493395493392
PL # Polish,VI # Vietnamese,C2,0.0004918575,0.01909134,0.18339530839530838
PL # Polish,ZH # Mandarin,C2,0.00031012297,0.02024542,0.19449763199763198
PS # Pashto,PT # Portuguese,C2,0.00054591894,0.022995653,0.2120263995263995
PS # Pashto,RU # Russian,C2,0.00069499016,0.023658203,0.21096033596033595
PS # Pashto,SQ # Albanian,C2,0.0005380511,0.016979469,0.16435416435416433
PS # Pashto,SW # Swahili,C2,0.0006404519,0.020117458,0.19007612757612757
PS # Pashto,TH # Thai,C2,0.0004197359,0.02504322,0.22014790764790765
PS # Pashto,TR # Turkish,C2,0.00046169758,0.019111434,0.17884661634661633
PS # Pashto,UR # Urdu,C2,0.0002914667,0.0153322285,0.1409123284123284
PS # Pashto,VI # Vietnamese,C2,0.00064635277,0.02185325,0.2040297665297665
PS # Pashto,ZH # Mandarin,C2,0.0003299713,0.01914803,0.17934380434380434
PT # Portuguese,RU # Russian,C2,0.0012279153,0.02617615,0.2410744348244348
PT # Portuguese,SQ # Albanian,C2,0.0004836917,0.018716611,0.18185286935286935
PT # Portuguese,SW # Swahili,C2,0.001519382,0.031716842,0.2932646057646058
PT # Portuguese,TH # Thai,C2,0.00039178133,0.018758515,0.18295824545824543
PT # Portuguese,TR # Turkish,C2,0.0005057454,0.022359053,0.20452984515484512
PT # Portuguese,UR # Urdu,C2,0.0005310178,0.019533452,0.19629502442002442
PT # Portuguese,VI # Vietnamese,C2,0.00026226044,0.015765684,0.15933372183372183
PT # Portuguese,ZH # Mandarin,C2,0.00066030025,0.02176614,0.20754477004477
RU # Russian,SQ # Albanian,C2,0.00096064806,0.023687223,0.2168179043179043
RU # Russian,SW # Swahili,C2,0.0009126067,0.025395315,0.22864935989935986
RU # Russian,TH # Thai,C2,0.0008122921,0.025172343,0.2357603045103045
RU # Russian,TR # Turkish,C2,0.0009301305,0.024631267,0.2212902837902838
RU # Russian,UR # Urdu,C2,0.0009596944,0.023434017,0.2147967772967773
RU # Russian,VI # Vietnamese,C2,0.001057148,0.027238859,0.25253219003219
RU # Russian,ZH # Mandarin,C2,0.00060385466,0.02207762,0.21217902467902466
SQ # Albanian,SW # Swahili,C2,0.0015429258,0.026837805,0.25232868982868983
SQ # Albanian,TH # Thai,C2,0.0006905198,0.02561711,0.2353294853294853
SQ # Albanian,TR # Turkish,C2,0.0002629757,0.017211676,0.16375985125985124
SQ # Albanian,UR # Urdu,C2,0.00063455105,0.017675435,0.17368048618048618
SQ # Albanian,VI # Vietnamese,C2,0.00043851137,0.017902266,0.17633292633292633
SQ # Albanian,ZH # Mandarin,C2,0.00063449144,0.01986743,0.1921943796943797
SW # Swahili,TH # Thai,C2,0.0011537075,0.030394826,0.273349913974914
SW # Swahili,TR # Turkish,C2,0.0013164282,0.029406002,0.2570028351278351
SW # Swahili,UR # Urdu,C2,0.0008072257,0.021259382,0.19715007215007216
SW # Swahili,VI # Vietnamese,C2,0.0016562343,0.030697882,0.28117253117253116
SW # Swahili,ZH # Mandarin,C2,0.0005913973,0.022540178,0.2187904687904688
TH # Thai,TR # Turkish,C2,0.0006455183,0.025809288,0.22540204893146068
TH # Thai,UR # Urdu,C2,0.0006721616,0.023908835,0.21676066988566986
TH # Thai,VI # Vietnamese,C2,0.0004094243,0.018897494,0.18379999629999627
TH # Thai,ZH # Mandarin,C2,0.00053459406,0.021157017,0.1982068857068857
TR # Turkish,UR # Urdu,C2,0.0005390048,0.02047344,0.1949000074000074
TR # Turkish,VI # Vietnamese,C2,0.00043213367,0.020734396,0.18765493765493765
TR # Turkish,ZH # Mandarin,C2,0.000569582,0.021300314,0.19349458411958412
UR # Urdu,VI # Vietnamese,C2,0.0007196069,0.022077085,0.21651091963591962
UR # Urdu,ZH # Mandarin,C2,0.00038278103,0.018179439,0.17663817663817663
VI # Vietnamese,ZH # Mandarin,C2,0.00060105324,0.018772475,0.18298830798830798
AR # Arabic,BN # Bengali,Perfect,0.0010505915,0.02142338,0.18917193917193917
AR # Arabic,DE # German,Perfect,0.0022313595,0.036866788,0.3067950567950568
AR # Arabic,ES # Spanish,Perfect,0.0004339218,0.019413766,0.1879255004255004
AR # Arabic,FA # Persian,Perfect,0.00082975626,0.024679026,0.21663752913752912
AR # Arabic,FR # French,Perfect,0.0014064312,0.027820693,0.24475061975061976
AR # Arabic,GA # Irish,Perfect,0.0015804172,0.030420793,0.27444546194546193
AR # Arabic,HE # Hebrew,Perfect,0.0008673668,0.020023631,0.17965830465830465
AR # Arabic,HI # Hindi,Perfect,0.0006597638,0.019793145,0.1877983127983128
AR # Arabic,IT # Italian,Perfect,0.0009799004,0.020825252,0.1830854330854331
AR # Arabic,JA # Japanese,Perfect,0.00076562166,0.02364675,0.22677322677322678
AR # Arabic,KO # Korean,Perfect,0.00055742264,0.022367544,0.20496864246864246
AR # Arabic,LV # Latvian,Perfect,0.0010419488,0.026884265,0.221148643023643
AR # Arabic,PL # Polish,Perfect,0.0022771358,0.035134867,0.29435726310726307
AR # Arabic,PS # Pashto,Perfect,0.0017386079,0.028767236,0.23440275002775002
AR # Arabic,PT # Portuguese,Perfect,0.001001656,0.020622028,0.18726412476412477
AR # Arabic,RU # Russian,Perfect,0.0011483431,0.0227345,0.21746771746771745
AR # Arabic,SQ # Albanian,Perfect,0.0006392002,0.016093694,0.1528957153957154
AR # Arabic,SW # Swahili,Perfect,0.0019628406,0.030047784,0.25183612683612683
AR # Arabic,TH # Thai,Perfect,0.0016270876,0.027070742,0.21072299840682193
AR # Arabic,TR # Turkish,Perfect,0.00029921532,0.017313013,0.16378991378991378
AR # Arabic,UR # Urdu,Perfect,0.00052702427,0.019641412,0.17887899137899135
AR # Arabic,VI # Vietnamese,Perfect,0.0007804036,0.022045193,0.2126137751137751
AR # Arabic,ZH # Mandarin,Perfect,0.0006066561,0.019859739,0.18245065120065118
BN # Bengali,DE # German,Perfect,0.0014541149,0.03430146,0.2914244320494321
BN # Bengali,ES # Spanish,Perfect,0.00087189674,0.021372296,0.1937813344063344
BN # Bengali,FA # Persian,Perfect,0.0016643405,0.030566718,0.2547244422244422
BN # Bengali,FR # French,Perfect,0.00087589025,0.024730487,0.2232142857142857
BN # Bengali,GA # Irish,Perfect,0.0010961294,0.029576613,0.26332232582232584
BN # Bengali,HE # Hebrew,Perfect,0.0002169013,0.014526165,0.1444111444111444
BN # Bengali,HI # Hindi,Perfect,0.00063323975,0.019144254,0.1763238123532241
BN # Bengali,IT # Italian,Perfect,0.0002643466,0.017989106,0.1731162356162356
BN # Bengali,JA # Japanese,Perfect,0.0014333725,0.02684116,0.24334693084693082
BN # Bengali,KO # Korean,Perfect,0.0010618567,0.025047503,0.21610334110334112
BN # Bengali,LV # Latvian,Perfect,0.0010391474,0.024843358,0.2075424575424575
BN # Bengali,PL # Polish,Perfect,0.001473546,0.026712088,0.24923687423687424
BN # Bengali,PS # Pashto,Perfect,0.00075024366,0.020689724,0.18351151163651164
BN # Bengali,PT # Portuguese,Perfect,0.00038301945,0.019659901,0.190728389257801
BN # Bengali,RU # Russian,Perfect,0.00055521727,0.021213971,0.20209940522440523
BN # Bengali,SQ # Albanian,Perfect,0.0002760291,0.014982117,0.14475801975801975
BN # Bengali,SW # Swahili,Perfect,0.0007171035,0.022962507,0.2118136493136493
BN # Bengali,TH # Thai,Perfect,0.0006687641,0.020239826,0.17991846116846116
BN # Bengali,TR # Turkish,Perfect,0.0009741187,0.020410059,0.1863206238206238
BN # Bengali,UR # Urdu,Perfect,0.0005328059,0.017565837,0.1688057313057313
BN # Bengali,VI # Vietnamese,Perfect,0.00084656477,0.022457184,0.20401820401820403
BN # Bengali,ZH # Mandarin,Perfect,0.0014399886,0.023150755,0.19955578871020047
DE # German,ES # Spanish,Perfect,0.0021746755,0.036291864,0.305469992969993
DE # German,FA # Persian,Perfect,0.0023839474,0.039926417,0.3342271154771155
DE # German,FR # French,Perfect,0.0010930896,0.031498894,0.2717236467236467
DE # German,GA # Irish,Perfect,0.00043785572,0.020442221,0.1962181337181337
DE # German,HE # Hebrew,Perfect,0.0011766553,0.031579055,0.27489639989639986
DE # German,HI # Hindi,Perfect,0.0014451146,0.028894832,0.2577838827838828
DE # German,IT # Italian,Perfect,0.0011737943,0.032519568,0.28233340733340734
DE # German,JA # Japanese,Perfect,0.0030027032,0.040649828,0.35226868039368037
DE # German,KO # Korean,Perfect,0.0019415021,0.03785546,0.32563963813963814
DE # German,LV # Latvian,Perfect,0.0015884042,0.03681596,0.3061417748917749
DE # German,PL # Polish,Perfect,0.00056773424,0.023734085,0.21813834313834313
DE # German,PS # Pashto,Perfect,0.00094383955,0.030282179,0.2636067636067636
DE # German,PT # Portuguese,Perfect,0.001120925,0.02969228,0.266513579013579
DE # German,RU # Russian,Perfect,0.0012886524,0.02913327,0.26502664002664006
DE # German,SQ # Albanian,Perfect,0.0017358661,0.037033956,0.30860921485921483
DE # German,SW # Swahili,Perfect,0.0006994605,0.02407602,0.22013865763865761
DE # German,TH # Thai,Perfect,0.0010091662,0.033003725,0.27740083990083986
DE # German,TR # Turkish,Perfect,0.001954496,0.035554476,0.2934617465867466
DE # German,UR # Urdu,Perfect,0.0013720989,0.033839907,0.291511729011729
DE # German,VI # Vietnamese,Perfect,0.0023650527,0.038991578,0.33085433085433086
DE # German,ZH # Mandarin,Perfect,0.0017969012,0.031257384,0.273966773966774
ES # Spanish,FA # Persian,Perfect,0.0010906458,0.028115489,0.25017170329670324
ES # Spanish,FR # French,Perfect,0.0014179945,0.026523365,0.23052757427757425
ES # Spanish,GA # Irish,Perfect,0.0015619397,0.03143172,0.286939911939912
ES # Spanish,HE # Hebrew,Perfect,0.00091326237,0.022865653,0.20381759444259445
ES # Spanish,HI # Hindi,Perfect,0.0007302761,0.021375379,0.20503570503570503
ES # Spanish,IT # Italian,Perfect,0.00096672773,0.021678051,0.19085370647870648
ES # Spanish,JA # Japanese,Perfect,0.0005272627,0.021985121,0.21465108965108964
ES # Spanish,KO # Korean,Perfect,0.00065398216,0.025217801,0.2299182299182299
ES # Spanish,LV # Latvian,Perfect,0.0011324286,0.027467605,0.22620622161063336
ES # Spanish,PL # Polish,Perfect,0.002462864,0.034524087,0.29632431838314194
ES # Spanish,PS # Pashto,Perfect,0.001846075,0.029168215,0.24904435841935843
ES # Spanish,PT # Portuguese,Perfect,0.0009866357,0.022101114,0.2011790293040293
ES # Spanish,RU # Russian,Perfect,0.0005649328,0.018279456,0.16510572760572761
ES # Spanish,SQ # Albanian,Perfect,0.0005198717,0.02043674,0.192007067007067
ES # Spanish,SW # Swahili,Perfect,0.0019326806,0.03208401,0.2735340299678535
ES # Spanish,TH # Thai,Perfect,0.001606226,0.027197892,0.21741788531004216
ES # Spanish,TR # Turkish,Perfect,0.0006595254,0.018827824,0.18708143708143707
ES # Spanish,UR # Urdu,Perfect,0.00080913305,0.025677763,0.23478662541162543
ES # Spanish,VI # Vietnamese,Perfect,0.00037771463,0.019710004,0.18624199874199873
ES # Spanish,ZH # Mandarin,Perfect,0.0010591745,0.02474497,0.22392320370261545
FA # Persian,FR # French,Perfect,0.0013347268,0.028983805,0.26376632626632623
FA # Persian,GA # Irish,Perfect,0.0021626353,0.039090067,0.3325193325193325
FA # Persian,HE # Hebrew,Perfect,0.001512289,0.030126844,0.2537254412254412
FA # Persian,HI # Hindi,Perfect,0.001498878,0.030260673,0.2646554834054834
FA # Persian,IT # Italian,Perfect,0.0012391806,0.028084997,0.2441686400019733
FA # Persian,JA # Japanese,Perfect,0.00075411797,0.023587085,0.22293909793909794
FA # Persian,KO # Korean,Perfect,0.00057291985,0.022528987,0.20887908387908385
FA # Persian,LV # Latvian,Perfect,0.0007071495,0.023517646,0.22184990934990934
FA # Persian,PL # Polish,Perfect,0.0026096702,0.042682186,0.3563126688126688
FA # Persian,PS # Pashto,Perfect,0.0018051863,0.032846414,0.27451483701483703
FA # Persian,PT # Portuguese,Perfect,0.0012332797,0.025622439,0.22768088393088393
FA # Persian,RU # Russian,Perfect,0.0015288591,0.03062427,0.2755901505901506
FA # Persian,SQ # Albanian,Perfect,0.0011074543,0.02889161,0.24824712324712322
FA # Persian,SW # Swahili,Perfect,0.0022816062,0.03826639,0.3173094266844267
FA # Persian,TH # Thai,Perfect,0.0017266273,0.032147363,0.2616451835201835
FA # Persian,TR # Turkish,Perfect,0.0009099245,0.025632335,0.22196553446553446
FA # Persian,UR # Urdu,Perfect,0.0009664893,0.028686553,0.2476296851296851
FA # Persian,VI # Vietnamese,Perfect,0.0009771585,0.025950667,0.23936711436711436
FA # Persian,ZH # Mandarin,Perfect,0.0013515353,0.030742168,0.2595530830824948
FR # French,GA # Irish,Perfect,0.0009860992,0.027690873,0.2572103822103822
FR # French,HE # Hebrew,Perfect,0.0006812811,0.021109551,0.19665519665519665
FR # French,HI # Hindi,Perfect,0.0009931922,0.024401404,0.2238687238687239
FR # French,IT # Italian,Perfect,0.0005212426,0.020409836,0.18596681096681097
FR # French,JA # Japanese,Perfect,0.002061963,0.03230595,0.28939347689347694
FR # French,KO # Korean,Perfect,0.0011395812,0.027007824,0.2425213675213675
FR # French,LV # Latvian,Perfect,0.00038564205,0.01639808,0.15146890146890146
FR # French,PL # Polish,Perfect,0.0010288954,0.02953081,0.2704378954378954
FR # French,PS # Pashto,Perfect,0.00054371357,0.022840573,0.21267621267621264
FR # French,PT # Portuguese,Perfect,0.00067585707,0.022369107,0.2047813297813298
FR # French,RU # Russian,Perfect,0.0009727478,0.023713155,0.21904021904021903
FR # French,SQ # Albanian,Perfect,0.0009937882,0.02487592,0.2265812890812891
FR # French,SW # Swahili,Perfect,0.0007352829,0.02722346,0.24151427276427276
FR # French,TH # Thai,Perfect,0.00055861473,0.022527043,0.20447376697376696
FR # French,TR # Turkish,Perfect,0.0011271834,0.02536904,0.21063716376216376
FR # French,UR # Urdu,Perfect,0.0007418394,0.029360397,0.25276575276575275
FR # French,VI # Vietnamese,Perfect,0.0014226437,0.028072827,0.25353812853812857
FR # French,ZH # Mandarin,Perfect,0.0010806322,0.023077412,0.2085992710992711
GA # Irish,HE # Hebrew,Perfect,0.0008634329,0.027284302,0.25745319495319496
GA # Irish,HI # Hindi,Perfect,0.0009714365,0.025642842,0.23996142746142748
GA # Irish,IT # Italian,Perfect,0.0009652376,0.029208226,0.2726902726902727
GA # Irish,JA # Japanese,Perfect,0.0025378466,0.03888896,0.34136118511118513
GA # Irish,KO # Korean,Perfect,0.0016118288,0.034039035,0.30055650368150366
GA # Irish,LV # Latvian,Perfect,0.0013663173,0.03216919,0.28382497132497136
GA # Irish,PL # Polish,Perfect,0.0005927086,0.022225885,0.21063774188774187
GA # Irish,PS # Pashto,Perfect,0.00084763765,0.028195836,0.2536144411144411
GA # Irish,PT # Portuguese,Perfect,0.0010262132,0.028843084,0.26895095645095646
GA # Irish,RU # Russian,Perfect,0.0010890961,0.026993677,0.26236032486032485
GA # Irish,SQ # Albanian,Perfect,0.0012837648,0.030736754,0.27981509231509233
GA # Irish,SW # Swahili,Perfect,0.0007289648,0.02542806,0.23030499592999595
GA # Irish,TH # Thai,Perfect,0.0009456277,0.030204607,0.2685532060532061
GA # Irish,TR # Turkish,Perfect,0.0012800097,0.030274812,0.26733451733451735
GA # Irish,UR # Urdu,Perfect,0.0009524226,0.031264648,0.2776505901505901
GA # Irish,VI # Vietnamese,Perfect,0.0019087195,0.034975912,0.3104094979094979
GA # Irish,ZH # Mandarin,Perfect,0.0012863874,0.027764387,0.25474120786620785
HE # Hebrew,HI # Hindi,Perfect,0.00042957067,0.020895593,0.19047734672734673
HE # Hebrew,IT # Italian,Perfect,0.00022315979,0.01617683,0.15546953046953046
HE # Hebrew,JA # Japanese,Perfect,0.001493454,0.02722111,0.24366605616605616
HE # Hebrew,KO # Korean,Perfect,0.0009921789,0.024552695,0.21685952935952935
HE # Hebrew,LV # Latvian,Perfect,0.0007831454,0.02278047,0.19753452565952564
HE # Hebrew,PL # Polish,Perfect,0.0011257529,0.02818387,0.2589100714100714
HE # Hebrew,PS # Pashto,Perfect,0.0007341504,0.02337253,0.21686877936877935
HE # Hebrew,PT # Portuguese,Perfect,0.000351429,0.017281342,0.16646547896547895
HE # Hebrew,RU # Russian,Perfect,0.00062286854,0.019222451,0.18429949679949678
HE # Hebrew,SQ # Albanian,Perfect,0.0004069805,0.017207593,0.16730722980722978
HE # Hebrew,SW # Swahili,Perfect,0.00064378977,0.024203824,0.22738950863950866
HE # Hebrew,TH # Thai,Perfect,0.00046014786,0.016561773,0.15315240315240314
HE # Hebrew,TR # Turkish,Perfect,0.0006804466,0.01970054,0.17867086617086614
HE # Hebrew,UR # Urdu,Perfect,0.00046098232,0.021493295,0.20088245088245085
HE # Hebrew,VI # Vietnamese,Perfect,0.0009914637,0.021421036,0.20236938986938985
HE # Hebrew,ZH # Mandarin,Perfect,0.0010843277,0.022223389,0.20704584767084766
HI # Hindi,IT # Italian,Perfect,0.0006607771,0.021680273,0.19425713175713175
HI # Hindi,JA # Japanese,Perfect,0.0014996529,0.029309891,0.26632915695415693
HI # Hindi,KO # Korean,Perfect,0.0011149645,0.026649734,0.24363368113368114
HI # Hindi,LV # Latvian,Perfect,0.0009058118,0.025834888,0.22305703555703557
HI # Hindi,PL # Polish,Perfect,0.0013603568,0.02659311,0.24376794229735405
HI # Hindi,PS # Pashto,Perfect,0.0010896921,0.022154164,0.19537869537869537
HI # Hindi,PT # Portuguese,Perfect,0.0006466508,0.019012012,0.17778749028749027
HI # Hindi,RU # Russian,Perfect,0.00084733963,0.021688027,0.20988964738964738
HI # Hindi,SQ # Albanian,Perfect,0.0006632805,0.022165796,0.2053877835127835
HI # Hindi,SW # Swahili,Perfect,0.0010408163,0.023265641,0.21917203167203167
HI # Hindi,TH # Thai,Perfect,0.0007366538,0.022395235,0.18642988955488957
HI # Hindi,TR # Turkish,Perfect,0.0006066561,0.019502236,0.1893199393199393
HI # Hindi,UR # Urdu,Perfect,0.00059580803,0.01906797,0.1829096829096829
HI # Hindi,VI # Vietnamese,Perfect,0.0010954738,0.024941763,0.24008167758167756
HI # Hindi,ZH # Mandarin,Perfect,0.00078064203,0.019825675,0.19038600288600285
IT # Italian,JA # Japanese,Perfect,0.0014234781,0.028097633,0.252900456025456
IT # Italian,KO # Korean,Perfect,0.00087559223,0.024892218,0.21944735547676722
IT # Italian,LV # Latvian,Perfect,0.0006452203,0.021309981,0.18740763593704768
IT # Italian,PL # Polish,Perfect,0.0011150837,0.02856297,0.2646843896843897
IT # Italian,PS # Pashto,Perfect,0.0005977154,0.024224052,0.21988196988196987
IT # Italian,PT # Portuguese,Perfect,0.00024729967,0.01633593,0.15507640507640508
IT # Italian,RU # Russian,Perfect,0.00065612793,0.021630969,0.19846183908683906
IT # Italian,SQ # Albanian,Perfect,0.00038528442,0.019806748,0.18315018315018314
IT # Italian,SW # Swahili,Perfect,0.00064766407,0.027828583,0.24876685814185814
IT # Italian,TH # Thai,Perfect,0.00040996075,0.021034053,0.1896090021090021
IT # Italian,TR # Turkish,Perfect,0.00079500675,0.022149313,0.1923978798978799
IT # Italian,UR # Urdu,Perfect,0.00045704842,0.022631684,0.20437201687201687
IT # Italian,VI # Vietnamese,Perfect,0.00096160173,0.023960177,0.22264598827098828
IT # Italian,ZH # Mandarin,Perfect,0.0010842085,0.021604683,0.19893069893069892
JA # Japanese,KO # Korean,Perfect,0.00059485435,0.021657836,0.19993432493432495
JA # Japanese,LV # Latvian,Perfect,0.0014435649,0.030811114,0.26294423169423164
JA # Japanese,PL # Polish,Perfect,0.0035182834,0.044666454,0.37179718429718434
JA # Japanese,PS # Pashto,Perfect,0.0025940537,0.03707598,0.31262371887371887
JA # Japanese,PT # Portuguese,Perfect,0.0013267398,0.026920939,0.24032275594775593
JA # Japanese,RU # Russian,Perfect,0.0010706186,0.026241668,0.24873506123506126
JA # Japanese,SQ # Albanian,Perfect,0.00086051226,0.025789797,0.2389994264994265
JA # Japanese,SW # Swahili,Perfect,0.0028363466,0.039394073,0.33773300501241676
JA # Japanese,TH # Thai,Perfect,0.0022072196,0.03270311,0.27037270327711505
JA # Japanese,TR # Turkish,Perfect,0.0010116696,0.023868162,0.23074841824841824
JA # Japanese,UR # Urdu,Perfect,0.0013362765,0.030544033,0.27297008547008544
JA # Japanese,VI # Vietnamese,Perfect,0.00041502714,0.019535346,0.18484755984755982
JA # Japanese,ZH # Mandarin,Perfect,0.001803875,0.031219058,0.2740761757305875
KO # Korean,LV # Latvian,Perfect,0.000874877,0.024549462,0.21108058608058608
KO # Korean,PL # Polish,Perfect,0.00238055,0.03940785,0.32882337569837566
KO # Korean,PS # Pashto,Perfect,0.0015758872,0.03216615,0.266513579013579
KO # Korean,PT # Portuguese,Perfect,0.000782609,0.022622297,0.2036088911088911
KO # Korean,RU # Russian,Perfect,0.0008546114,0.02343171,0.22297378547378546
KO # Korean,SQ # Albanian,Perfect,0.0006509423,0.024424894,0.21519915269915268
KO # Korean,SW # Swahili,Perfect,0.0018228292,0.03448837,0.2915591353091353
KO # Korean,TH # Thai,Perfect,0.0015389323,0.028756239,0.23120455932955933
KO # Korean,TR # Turkish,Perfect,0.00080251694,0.024036407,0.21364977614977612
KO # Korean,UR # Urdu,Perfect,0.00071036816,0.02454091,0.2264078514078514
KO # Korean,VI # Vietnamese,Perfect,0.0005879402,0.01950858,0.18809893809893807
KO # Korean,ZH # Mandarin,Perfect,0.0011341572,0.027212901,0.24170505420505417
LV # Latvian,PL # Polish,Perfect,0.0014616847,0.035099898,0.3039992414992415
LV # Latvian,PS # Pashto,Perfect,0.0009848475,0.026724972,0.23496873496873494
LV # Latvian,PT # Portuguese,Perfect,0.00083887577,0.021182146,0.18340571465571465
LV # Latvian,RU # Russian,Perfect,0.001091063,0.02458343,0.21251780626780625
LV # Latvian,SQ # Albanian,Perfect,0.0008971691,0.025302812,0.21888123450623448
LV # Latvian,SW # Swahili,Perfect,0.0012968779,0.03291715,0.2773372460872461
LV # Latvian,TH # Thai,Perfect,0.0007273555,0.02251579,0.19575332075332075
LV # Latvian,TR # Turkish,Perfect,0.0008273721,0.023158588,0.19083000333000333
LV # Latvian,UR # Urdu,Perfect,0.0007148981,0.026712632,0.2279427748177748
LV # Latvian,VI # Vietnamese,Perfect,0.0011045337,0.024519851,0.2208613146113146
LV # Latvian,ZH # Mandarin,Perfect,0.0011454821,0.027143257,0.23203648203648206
PL # Polish,PS # Pashto,Perfect,0.0007247925,0.022212204,0.21284040034040033
PL # Polish,PT # Portuguese,Perfect,0.0013626814,0.030119201,0.2759047869341987
PL # Polish,RU # Russian,Perfect,0.0018694401,0.031543307,0.2842602998852999
PL # Polish,SQ # Albanian,Perfect,0.0018561482,0.032502946,0.28087377627818805
PL # Polish,SW # Swahili,Perfect,0.0007200241,0.020334275,0.19423631923631923
PL # Polish,TH # Thai,Perfect,0.00083220005,0.026321676,0.24753776316276316
PL # Polish,TR # Turkish,Perfect,0.0017165542,0.033278205,0.2818125161875162
PL # Polish,UR # Urdu,Perfect,0.0011901855,0.02846714,0.25546213046213045
PL # Polish,VI # Vietnamese,Perfect,0.0028226376,0.03837727,0.32291608854108855
PL # Polish,ZH # Mandarin,Perfect,0.00154531,0.02638634,0.2436151811151811
PS # Pashto,PT # Portuguese,Perfect,0.00070136786,0.024008056,0.22083472083472083
PS # Pashto,RU # Russian,Perfect,0.0013359785,0.02791606,0.25086718836718835
PS # Pashto,SQ # Albanian,Perfect,0.0010716915,0.024810838,0.21284791597291597
PS # Pashto,SW # Swahili,Perfect,0.000372231,0.017439306,0.1639356014356014
PS # Pashto,TH # Thai,Perfect,0.00060236454,0.020319201,0.1956145706145706
PS # Pashto,TR # Turkish,Perfect,0.0014555454,0.026080463,0.21983687608687608
PS # Pashto,UR # Urdu,Perfect,0.00060003996,0.021128269,0.183006808006808
PS # Pashto,VI # Vietnamese,Perfect,0.0017626286,0.03131789,0.27145539645539646
PS # Pashto,ZH # Mandarin,Perfect,0.0012657642,0.022008209,0.1920741295741296
PT # Portuguese,RU # Russian,Perfect,0.0005406141,0.01750619,0.17660580160580158
PT # Portuguese,SQ # Albanian,Perfect,0.00044351816,0.020120148,0.19319453694453692
PT # Portuguese,SW # Swahili,Perfect,0.0006879568,0.025168246,0.24026205276205279
PT # Portuguese,TH # Thai,Perfect,0.0005380511,0.01868399,0.17606005106005107
PT # Portuguese,TR # Turkish,Perfect,0.0008586049,0.019814128,0.1806873681873682
PT # Portuguese,UR # Urdu,Perfect,0.0005120039,0.02165158,0.20477901727901726
PT # Portuguese,VI # Vietnamese,Perfect,0.00093972683,0.023251366,0.21125633625633625
PT # Portuguese,ZH # Mandarin,Perfect,0.0011608601,0.022087393,0.2036088911088911
RU # Russian,SQ # Albanian,Perfect,0.0005041361,0.021486957,0.2055120805120805
RU # Russian,SW # Swahili,Perfect,0.0010985136,0.026757022,0.2513967513967514
RU # Russian,TH # Thai,Perfect,0.0009969473,0.022247858,0.20182248307248307
RU # Russian,TR # Turkish,Perfect,0.0011239648,0.022835119,0.21875115625115626
RU # Russian,UR # Urdu,Perfect,0.0010073781,0.027738651,0.2608548858548858
RU # Russian,VI # Vietnamese,Perfect,0.0006105304,0.02151642,0.20995670995670995
RU # Russian,ZH # Mandarin,Perfect,0.0016014576,0.026692402,0.2513927045177045
SQ # Albanian,SW # Swahili,Perfect,0.0012110472,0.027887817,0.24206940934882112
